14:15:42.699 [main] INFO  com.ntu.client2.Node2ClientApplication - Starting Node2ClientApplication on LAPTOP-6SA701DM with PID 16212 (C:\Users\Lenovo\Desktop\datasync\datasync_node2_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
20:37:02.457 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 450 号数据同步成功....
20:37:03.451 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:03.451 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 451 号数据同步成功....
20:37:42.468 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=452, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:43.556 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=452, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
20:37:43.557 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=453, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:44.474 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=453, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Wed May 20 13:21:33 CST 2020, conductivity=259.21, temperature=21.32, pressure=69.7, salinity=1.15, dissolvedoxygen=10.78, spad=6.89, turbidity=16.64, andan=2.5, yaxiaodan=6.3, linsuanyan=4.1, orp=3.0, infoNode=null)
20:37:44.474 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=454, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:44.516 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:44.516 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 452 号数据同步成功....
20:37:45.476 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=454, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Thu May 21 13:21:33 CST 2020, conductivity=260.21, temperature=22.32, pressure=70.7, salinity=2.15, dissolvedoxygen=11.78, spad=7.89, turbidity=17.64, andan=3.5, yaxiaodan=7.3, linsuanyan=5.1, orp=4.0, infoNode=null)
20:37:45.477 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=455, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:45.559 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:45.559 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 453 号数据同步成功....
20:37:46.478 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=455, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Fri May 22 13:21:33 CST 2020, conductivity=261.21, temperature=23.32, pressure=71.7, salinity=3.15, dissolvedoxygen=12.78, spad=8.89, turbidity=18.64, andan=4.5, yaxiaodan=8.3, linsuanyan=6.1, orp=5.0, infoNode=null)
20:37:46.478 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=456, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:46.558 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:46.559 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 454 号数据同步成功....
20:37:47.479 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=456, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Sat May 23 13:21:33 CST 2020, conductivity=262.21, temperature=24.32, pressure=72.7, salinity=4.15, dissolvedoxygen=13.78, spad=9.89, turbidity=19.64, andan=5.5, yaxiaodan=9.3, linsuanyan=7.1, orp=6.0, infoNode=null)
20:37:47.479 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=457, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:47.587 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:47.587 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 455 号数据同步成功....
20:37:48.480 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=457, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Sun May 24 13:21:33 CST 2020, conductivity=263.21, temperature=25.32, pressure=73.7, salinity=5.15, dissolvedoxygen=14.78, spad=10.89, turbidity=20.64, andan=6.5, yaxiaodan=10.3, linsuanyan=8.1, orp=7.0, infoNode=null)
20:37:48.480 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=458, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:48.513 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:48.513 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 456 号数据同步成功....
20:37:49.480 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=458, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Mon May 25 13:21:33 CST 2020, conductivity=264.21, temperature=26.32, pressure=74.7, salinity=6.15, dissolvedoxygen=15.78, spad=11.89, turbidity=21.64, andan=7.5, yaxiaodan=11.3, linsuanyan=9.1, orp=8.0, infoNode=null)
20:37:49.480 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=459, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:49.522 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:49.523 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 457 号数据同步成功....
20:37:50.481 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=459, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Tue May 26 13:21:33 CST 2020, conductivity=265.21, temperature=27.32, pressure=75.7, salinity=7.15, dissolvedoxygen=16.78, spad=12.89, turbidity=22.64, andan=8.5, yaxiaodan=12.3, linsuanyan=10.1, orp=9.0, infoNode=null)
20:37:50.482 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=460, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:50.537 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:50.538 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 458 号数据同步成功....
20:37:51.483 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=460, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Wed May 27 13:21:33 CST 2020, conductivity=266.21, temperature=28.32, pressure=76.7, salinity=8.15, dissolvedoxygen=17.78, spad=13.89, turbidity=23.64, andan=9.5, yaxiaodan=13.3, linsuanyan=11.1, orp=10.0, infoNode=null)
20:37:51.483 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=461, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:51.557 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:51.557 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 459 号数据同步成功....
20:37:52.485 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=461, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Thu May 28 13:21:33 CST 2020, conductivity=267.21, temperature=29.32, pressure=77.7, salinity=9.15, dissolvedoxygen=18.78, spad=14.89, turbidity=24.64, andan=10.5, yaxiaodan=14.3, linsuanyan=12.1, orp=11.0, infoNode=null)
20:37:52.485 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=462, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:52.518 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:52.519 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 460 号数据同步成功....
20:37:53.484 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=462, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Fri May 29 13:21:33 CST 2020, conductivity=268.21, temperature=30.32, pressure=78.7, salinity=10.15, dissolvedoxygen=19.78, spad=15.89, turbidity=25.64, andan=11.5, yaxiaodan=15.3, linsuanyan=13.1, orp=12.0, infoNode=null)
20:37:53.484 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=463, infoType=B, syncType=1, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
20:37:53.516 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:53.516 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 461 号数据同步成功....
20:37:54.484 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:BoxSensor(infoId=463, areaId=nantong, spotId=tuanjiehe1, nodeId=node1, dataTime=Tue May 19 13:21:33 CST 2020, conductivity=258.21, temperature=20.32, pressure=68.7, salinity=0.15, dissolvedoxygen=9.78, spad=5.89, turbidity=15.64, andan=1.5, yaxiaodan=5.3, linsuanyan=3.1, orp=2.0, infoNode=null)
20:37:54.489 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
20:37:54.489 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 462 号数据同步成功....
20:37:55.488 [pool-2-thread-1] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:35.018 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=452, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:35.170 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:35.171 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=453, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:36.171 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:36.172 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=454, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:37.171 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:37.172 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=455, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:38.172 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:38.173 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=456, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:38.223 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:38.223 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 453 号数据同步成功....
21:28:39.173 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:39.173 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=457, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:39.261 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:39.262 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 455 号数据同步成功....
21:28:39.267 [pool-2-thread-3] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:39.267 [pool-2-thread-3] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 454 号数据同步成功....
21:28:40.174 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:40.174 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=458, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:40.246 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:40.246 [pool-2-thread-3] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:40.246 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 456 号数据同步成功....
21:28:40.246 [pool-2-thread-3] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 452 号数据同步成功....
21:28:41.174 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:41.175 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=459, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:41.241 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:41.241 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 457 号数据同步成功....
21:28:42.177 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:42.177 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=460, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:42.274 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:42.274 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 458 号数据同步成功....
21:28:43.178 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:43.178 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=461, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:43.227 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:43.227 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 459 号数据同步成功....
21:28:44.179 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:44.179 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=462, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:44.277 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:44.277 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 460 号数据同步成功....
21:28:45.179 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:45.179 [node2] INFO  com.ntu.client2.sync.SendThread - DataSync(infoId=463, infoType=B, syncType=3, syncStatus=1, successTime=null, failTime=null, failCount=0, syncMsg=未开始数据同步, infoNode=null)
21:28:45.306 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:45.306 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 461 号数据同步成功....
21:28:46.180 [node2] INFO  com.ntu.client2.sync.SendThread - 发送消息:null
21:28:46.205 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:46.205 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 462 号数据同步成功....
21:28:47.186 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - 收到确认消息.....
21:28:47.186 [pool-2-thread-2] INFO  com.ntu.client2.sync.NodeDataReceiver - BOX_SENSOR表中 463 号数据同步成功....
