12:41:33.986 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 10316 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
18:12:47.357 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=2, areaId=changjiang, spotId=结点1, spotName=1, spotUrl=1, spotHistoryurl=1, spotObserargs=1, spotObsermeth=1, spotPosinfo=null, spotRuntime=null, spotIntro=1)
18:12:47.408 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:12:47.409 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 2 号数据同步成功....
18:13:17.534 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=changjiang, spotId=结点2, spotName=2, spotUrl=2, spotHistoryurl=2, spotObserargs=2, spotObsermeth=2, spotPosinfo=2, spotRuntime=null, spotIntro=2)
18:13:18.394 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:13:18.394 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
18:21:07.812 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=changjiang, spotId=结点2, spotName=diyijiedian, spotUrl=2, spotHistoryurl=2, spotObserargs=2, spotObsermeth=2, spotPosinfo=2, spotRuntime=null, spotIntro=2)
18:21:08.817 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:21:08.817 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
18:27:18.132 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:27:19.136 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:30:09.305 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
18:30:10.309 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:30:10.309 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
18:36:39.667 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:ChangJiangBoxEnvironment(infoId=2, areaId=123ss, spotId=123ss, nodeId=123ss, dataTime=Wed May 13 00:06:29 CST 2020, gInVoltage=1234.0, gInCurrent=123.0, gTemperature=213.0, zInVoltage=123.0, zInCurrent=null, zTemperature=123.0, zJueYuan=123.0, zLouShui=123.0, cInVoltage=123.0, cYunTaiDianLiu=213.0, cDengDianLiu=null, cTemperature=123.0, cJueYuan=123.0, cLouShui=23.0, waterDeep=123.0)
18:36:40.659 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=2, areaId=changjiang, spotId=结点12, spotName=1, spotUrl=1, spotHistoryurl=1, spotObserargs=1, spotObsermeth=1, spotPosinfo=null, spotRuntime=null, spotIntro=1)
18:36:40.665 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:36:40.665 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - CHANGJIANG_BOX_ENVIRONMENT表中 2 号数据同步成功....
18:36:41.663 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:36:41.663 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 2 号数据同步成功....
18:50:51.448 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:ChangJiangBoxSensor(infoId=12, areaId=45354, spotId=324, nodeId=5, dataTime=Tue May 12 01:28:53 CST 2020, conductivity=456.0, temperature=22.0, ph=null, salinity=null, dissolvedOxygen=null, turbidity=null)
18:50:53.450 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:50:53.451 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - CHANGJIANG_BOX_SENSOR表中 12 号数据同步成功....
18:53:11.572 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=4, areaId=13, spotId=12312, spotName=3, spotUrl=null, spotHistoryurl=null, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=null)
18:53:12.576 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:53:12.576 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 4 号数据同步成功....
18:53:42.604 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3, spotUrl=null, spotHistoryurl=null, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=null)
18:53:42.610 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
18:53:42.610 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:05:53.259 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=2, nodeId=321, spotId=213, areaId=123, nodeName=123, nodeType=213123, nodeNote=null)
19:05:54.262 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:05:54.262 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 2 号数据同步成功....
19:11:23.581 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:11:34.592 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:11:45.603 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:11:56.615 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:12:07.625 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:17:09.130 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 14868 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
19:17:09.143 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
19:17:12.507 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
19:17:12.532 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
19:17:12.533 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
19:17:12.533 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
19:17:12.797 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
19:17:12.798 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3385 ms
19:17:14.077 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
19:17:14.744 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
19:17:21.475 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
19:17:21.479 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
19:17:21.524 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
19:17:21.529 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 13.771 seconds (JVM running for 17.054)
19:17:31.509 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
19:17:31.718 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
19:17:32.369 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=234.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:17:33.372 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3111, spotUrl=null, spotHistoryurl=null, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=null)
19:17:33.382 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:17:33.383 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 1 号数据同步成功....
19:17:34.376 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:17:34.376 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:37:04.367 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=1, areaId=324, spotId=234, nodeId=234, dataTime=Wed May 13 03:11:16 CST 2020, conductivity=342.0, temperature=2342.0, pressure=234.0, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null)
19:37:05.365 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:37:05.365 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 1 号数据同步成功....
19:42:44.658 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3111, spotUrl=123, spotHistoryurl=null, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=null)
19:42:45.664 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:42:45.664 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:44:35.759 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3111, spotUrl=123, spotHistoryurl=1, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=null)
19:44:36.764 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:44:36.764 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:46:26.850 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3111, spotUrl=123, spotHistoryurl=1, spotObserargs=null, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=1)
19:46:27.853 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:46:27.853 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:53:17.209 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:AreaSpot(infoId=3, areaId=13, spotId=12312, spotName=3111, spotUrl=123, spotHistoryurl=1, spotObserargs=1, spotObsermeth=null, spotPosinfo=null, spotRuntime=null, spotIntro=1)
19:53:19.216 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
19:53:19.216 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - AREA_SPOT表中 3 号数据同步成功....
19:55:08.849 [main] INFO  com.ntu.node.Node1ClientApplication - Starting Node1ClientApplication on LAPTOP-6SA701DM with PID 736 (C:\Users\Lenovo\Desktop\datasync\datasync_node1_client\target\classes started by Lenovo in C:\Users\Lenovo\Desktop\datasync)
19:55:08.857 [main] INFO  com.ntu.node.Node1ClientApplication - No active profile set, falling back to default profiles: default
19:55:13.243 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8083 (http)
19:55:13.266 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
19:55:13.267 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
19:55:13.268 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
19:55:13.808 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
19:55:13.809 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4582 ms
19:55:15.267 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
19:55:15.825 [main] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
19:55:23.026 [main] INFO  com.ntu.node.ClientStart - 长江结点成功连接至MQTT服务器.........
19:55:23.033 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
19:55:23.122 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8083 (http) with context path ''
19:55:23.130 [main] INFO  com.ntu.node.Node1ClientApplication - Started Node1ClientApplication in 15.953 seconds (JVM running for 21.113)
19:55:33.226 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
19:55:34.096 [node1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
20:16:35.597 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:BoxSensor(infoId=2, areaId=bb, spotId=b, nodeId=b, dataTime=Wed May 27 20:16:26 CST 2020, conductivity=null, temperature=null, pressure=null, salinity=null, dissolvedoxygen=null, spad=null, turbidity=null, andan=null, yaxiaodan=null, linsuanyan=null, orp=null, areaName=null)
20:16:36.599 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
20:16:36.600 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 2 号数据同步成功....
20:16:56.609 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:null
20:16:56.616 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
20:16:56.616 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - BOX_SENSOR表中 2 号数据同步成功....
20:21:06.760 [node1] INFO  com.ntu.node.sync.SendThread - 发送消息:SpotNode(infoId=3, nodeId=站点1, spotId=23, areaId=changjiang, nodeName=南通区域, nodeType=1234, nodeNote=null, areaName=null)
20:21:07.764 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - 收到确认消息.....
20:21:07.764 [MQTT Call: cj_node] INFO  com.ntu.node.sync.NodeDataReceiver - SPOT_NODE表中 3 号数据同步成功....
20:32:56.184 [MQTT Rec: cj_node] INFO  com.ntu.common.client.EMQTTClient - -----------连接断开-----------
20:32:56.184 [MQTT Rec: cj_node] INFO  com.ntu.common.client.EMQTTClient - connecting to server: ssl://127.0.0.1:8883
